Generacion: 1 totalA:252
N		 inicial		Aptitud		seleccion		cruza		mutacion		
22		00101			0.00			00101			00101			00101		
23		00101			0.00			00101			00101			00101		
24		01101			3.31			00101			00101			01101		
25		00101			0.00			00101			00101			00101		
26		00111			0.75			00101			00101			00101		
27		00100			0.80			00101			00101			00101		
28		00011			0.93			00101			00101			00101		
29		00100			0.80			00101			00101			01101		
30		00101			0.00			00101			00101			00101		
31		00101			0.00			00101			00101			00101		
32		00101			0.00			00101			00101			00101		
Generacion: 8 totalA:12
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		00101			0.00			00101			00100			00100		
2		00101			0.00			00100			00101			00101		
3		00101			0.00			00111			00101			00101		
4		00101			0.00			00101			00111			00111		
5		00101			0.00			00101			00101			00101		
6		00101			0.00			00101			00101			00101		
7		01101			3.31			00101			00101			00101		
8		00101			0.00			00101			00101			00101		
9		00111			0.75			00101			00101			00101		
10		00101			0.00			00101			00101			00101		
11		00101			0.00			00101			00101			00101		
12		00111			0.75			00101			00101			00101		
13		00101			0.00			00101			00101			00101		
14		00111			0.75			00101			00101			00101		
15		00101			0.00			00101			00101			00101		
16		00101			0.00			00101			00101			00101		
17		00101			0.00			00101			00101			00111		
18		00101			0.00			00101			00101			00101		
19		00101			0.00			00101			00101			00101		
20		00011			0.93			00101			00101			00101		
21		00101			0.00			00101			00101			00101		
22		00101			0.00			00101			00101			00101		
23		00101			0.00			00101			00101			00101		
24		01101			3.31			00101			00101			01101		
25		00101			0.00			00101			00101			00101		
26		00101			0.00			00101			00101			00101		
27		00111			0.75			00101			00101			00101		
28		00100			0.80			00101			00101			00101		
29		00101			0.00			00101			00101			01101		
30		00101			0.00			00101			00101			00101		
31		00101			0.00			00101			00101			00101		
32		00111			0.75			00101			00101			00101		
Generacion: 9 totalA:8
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		00101			0.00			00101			00111			00111		
2		00101			0.00			00111			00101			00101		
3		00101			0.00			00101			00101			00101		
4		00101			0.00			00101			00101			00101		
5		00101			0.00			00101			00101			00101		
6		00101			0.00			00101			00101			00101		
7		01101			3.31			00101			00101			00101		
8		00101			0.00			00101			00101			00101		
9		00111			0.75			00101			00101			00101		
10		00101			0.00			00101			00101			00101		
11		00101			0.00			00101			00101			00101		
12		00101			0.00			00101			00101			00101		
13		00101			0.00			00101			00101			00101		
14		00101			0.00			00101			00101			00101		
15		00101			0.00			00101			00101			00101		
16		00101			0.00			00101			00101			00101		
17		00101			0.00			00101			00101			00111		
18		00101			0.00			00101			00101			00101		
19		00101			0.00			00101			00101			00101		
20		00100			0.80			00101			00101			00101		
21		00101			0.00			00101			00101			00101		
22		00101			0.00			00101			00101			00101		
23		00101			0.00			00101			00101			00101		
24		01101			3.31			00101			00101			01101		
25		00101			0.00			00101			00101			00101		
26		00101			0.00			00101			00101			00101		
27		00101			0.00			00101			00101			00101		
28		00111			0.75			00101			00101			00101		
29		00101			0.00			00101			00101			01101		
30		00101			0.00			00101			00101			00101		
31		00101			0.00			00101			00101			00101		
32		00101			0.00			00101			00101			00101		
Generacion: 10 totalA:8
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		00101			0.00			00101			00101			00101		
2		00101			0.00			00101			00101			00101		
3		00101			0.00			00101			00101			00101		
4		00101			0.00			00101			00101			00101		
5		00101			0.00			00101			00101			00101		
6		00101			0.00			00101			00101			00101		
7		01101			3.31			00101			00101			00101		
8		00101			0.00			00101			00101			00101		
9		00111			0.75			00101			00101			00101		
10		00101			0.00			00101			00101			00101		
11		00101			0.00			00101			00101			00101		
12		00101			0.00			00101			00101			00101		
13		00101			0.00			00101			00101			00101		
14		00101			0.00			00101			00101			00101		
15		00101			0.00			00101			00101			00101		
16		00101			0.00			00101			00101			00101		
17		00101			0.00			00101			00101			00111		
18		00101			0.00			00101			00101			00101		
19		00101			0.00			00101			00101			00101		
20		00111			0.75			00101			00101			00101		
21		00101			0.00			00101			00101			00101		
22		00101			0.00			00101			00101			00101		
23		00101			0.00			00101			00101			00101		
24		01101			3.31			00101			00101			01101		
25		00101			0.00			00101			00101			00101		
26		00101			0.00			00101			00101			00101		
27		00101			0.00			00101			00101			00101		
28		00101			0.00			00101			00101			00101		
29		00101			0.00			00101			00101			01101		
30		00101			0.00			00101			00101			00101		
31		00101			0.00			00101			00101			00101		
32		00101			0.00			00101			00101			00101		
